#
# $FreeBSD$
#
#    Name:     cp949 to Unicode table
#    Unicode version: 2.0
#    Table version: 2.01
#    Table format:  Format A
#    Date:          1/7/2000
#
#    Contact:       Shawn.Steele@microsoft.com
#
#    General notes: none
#
#    Format: Three tab-separated columns
#        Column #1 is the cp949 code (in hex)
#        Column #2 is the Unicode (in hex as 0xXXXX)
#        Column #3 is the Unicode name (follows a comment sign, '#')
#
#    The entries are in cp949 order
#
0x00	0x0000	#NULL
0xAC8F	0xCD4D	#HANGUL SYLLABLE CHIEUCH WAE RIEULTHIEUTH
0xAC90	0xCD4E	#HANGUL SYLLABLE CHIEUCH WAE RIEULPHIEUPH
0xAC91	0xCD4F	#HANGUL SYLLABLE CHIEUCH WAE RIEULHIEUH
0xAC92	0xCD50	#HANGUL SYLLABLE CHIEUCH WAE MIEUM
0xAC93	0xCD51	#HANGUL SYLLABLE CHIEUCH WAE PIEUP
0xAC94	0xCD52	#HANGUL SYLLABLE CHIEUCH WAE PIEUPSIOS
0xAC95	0xCD53	#HANGUL SYLLABLE CHIEUCH WAE SIOS
0xAC96	0xCD54	#HANGUL SYLLABLE CHIEUCH WAE SSANGSIOS
0xAC97	0xCD55	#HANGUL SYLLABLE CHIEUCH WAE IEUNG
0xAC98	0xCD56	#HANGUL SYLLABLE CHIEUCH WAE CIEUC
0xAC99	0xCD57	#HANGUL SYLLABLE CHIEUCH WAE CHIEUCH
0xAC9A	0xCD58	#HANGUL SYLLABLE CHIEUCH WAE KHIEUKH
0xAC9B	0xCD59	#HANGUL SYLLABLE CHIEUCH WAE THIEUTH
0xAC9C	0xCD5A	#HANGUL SYLLABLE CHIEUCH WAE PHIEUPH
0xAC9D	0xCD5B	#HANGUL SYLLABLE CHIEUCH WAE HIEUH
0xAC9E	0xCD5D	#HANGUL SYLLABLE CHIEUCH OE KIYEOK
0xAC9F	0xCD5E	#HANGUL SYLLABLE CHIEUCH OE SSANGKIYEOK
0xACA0	0xCD5F	#HANGUL SYLLABLE CHIEUCH OE KIYEOKSIOS
0xACA1	0x0410	#CYRILLIC CAPITAL LETTER A
0xACA2	0x0411	#CYRILLIC CAPITAL LETTER BE
0xACA3	0x0412	#CYRILLIC CAPITAL LETTER VE
0xACA4	0x0413	#CYRILLIC CAPITAL LETTER GHE
0xACA5	0x0414	#CYRILLIC CAPITAL LETTER DE
0xACA6	0x0415	#CYRILLIC CAPITAL LETTER IE
0xACA7	0x0401	#CYRILLIC CAPITAL LETTER IO
0xACA8	0x0416	#CYRILLIC CAPITAL LETTER ZHE
0xACA9	0x0417	#CYRILLIC CAPITAL LETTER ZE
0xACAA	0x0418	#CYRILLIC CAPITAL LETTER I
0xACAB	0x0419	#CYRILLIC CAPITAL LETTER SHORT I
0xACAC	0x041A	#CYRILLIC CAPITAL LETTER KA
0xACAD	0x041B	#CYRILLIC CAPITAL LETTER EL
0xACAE	0x041C	#CYRILLIC CAPITAL LETTER EM
0xACAF	0x041D	#CYRILLIC CAPITAL LETTER EN
0xACB0	0x041E	#CYRILLIC CAPITAL LETTER O
0xACB1	0x041F	#CYRILLIC CAPITAL LETTER PE
0xACB2	0x0420	#CYRILLIC CAPITAL LETTER ER
0xACB3	0x0421	#CYRILLIC CAPITAL LETTER ES
0xACB4	0x0422	#CYRILLIC CAPITAL LETTER TE
0xACB5	0x0423	#CYRILLIC CAPITAL LETTER U
0xACB6	0x0424	#CYRILLIC CAPITAL LETTER EF
0xACB7	0x0425	#CYRILLIC CAPITAL LETTER HA
0xACB8	0x0426	#CYRILLIC CAPITAL LETTER TSE
0xACB9	0x0427	#CYRILLIC CAPITAL LETTER CHE
0xACBA	0x0428	#CYRILLIC CAPITAL LETTER SHA
0xACBB	0x0429	#CYRILLIC CAPITAL LETTER SHCHA
0xACBC	0x042A	#CYRILLIC CAPITAL LETTER HARD SIGN
0xACBD	0x042B	#CYRILLIC CAPITAL LETTER YERU
0xACBE	0x042C	#CYRILLIC CAPITAL LETTER SOFT SIGN
0xACBF	0x042D	#CYRILLIC CAPITAL LETTER E
0xACC0	0x042E	#CYRILLIC CAPITAL LETTER YU
0xACC1	0x042F	#CYRILLIC CAPITAL LETTER YA
0xACD1	0x0430	#CYRILLIC SMALL LETTER A
0xACD2	0x0431	#CYRILLIC SMALL LETTER BE
0xACD3	0x0432	#CYRILLIC SMALL LETTER VE
0xACD4	0x0433	#CYRILLIC SMALL LETTER GHE
0xACD5	0x0434	#CYRILLIC SMALL LETTER DE
0xACD6	0x0435	#CYRILLIC SMALL LETTER IE
0xACD7	0x0451	#CYRILLIC SMALL LETTER IO
0xACD8	0x0436	#CYRILLIC SMALL LETTER ZHE
0xACD9	0x0437	#CYRILLIC SMALL LETTER ZE
0xACDA	0x0438	#CYRILLIC SMALL LETTER I
0xACDB	0x0439	#CYRILLIC SMALL LETTER SHORT I
0xACDC	0x043A	#CYRILLIC SMALL LETTER KA
0xACDD	0x043B	#CYRILLIC SMALL LETTER EL
0xACDE	0x043C	#CYRILLIC SMALL LETTER EM
0xACDF	0x043D	#CYRILLIC SMALL LETTER EN
0xACE0	0x043E	#CYRILLIC SMALL LETTER O
0xACE1	0x043F	#CYRILLIC SMALL LETTER PE
0xACE2	0x0440	#CYRILLIC SMALL LETTER ER
0xACE3	0x0441	#CYRILLIC SMALL LETTER ES
0xACE4	0x0442	#CYRILLIC SMALL LETTER TE
0xACE5	0x0443	#CYRILLIC SMALL LETTER U
0xACE6	0x0444	#CYRILLIC SMALL LETTER EF
0xACE7	0x0445	#CYRILLIC SMALL LETTER HA
0xACE8	0x0446	#CYRILLIC SMALL LETTER TSE
0xACE9	0x0447	#CYRILLIC SMALL LETTER CHE
0xACEA	0x0448	#CYRILLIC SMALL LETTER SHA
0xACEB	0x0449	#CYRILLIC SMALL LETTER SHCHA
0xACEC	0x044A	#CYRILLIC SMALL LETTER HARD SIGN
0xACED	0x044B	#CYRILLIC SMALL LETTER YERU
0xACEE	0x044C	#CYRILLIC SMALL LETTER SOFT SIGN
0xACEF	0x044D	#CYRILLIC SMALL LETTER E
0xACF0	0x044E	#CYRILLIC SMALL LETTER YU
0xACF1	0x044F	#CYRILLIC SMALL LETTER YA
0xAD41	0xCD61	#HANGUL SYLLABLE CHIEUCH OE NIEUNCIEUC
0xAD42	0xCD62	#HANGUL SYLLABLE CHIEUCH OE NIEUNHIEUH
0xAD43	0xCD63	#HANGUL SYLLABLE CHIEUCH OE TIKEUT
0xAD44	0xCD65	#HANGUL SYLLABLE CHIEUCH OE RIEULKIYEOK
0xAD45	0xCD66	#HANGUL SYLLABLE CHIEUCH OE RIEULMIEUM
0xAD46	0xCD67	#HANGUL SYLLABLE CHIEUCH OE RIEULPIEUP
0xAD47	0xCD68	#HANGUL SYLLABLE CHIEUCH OE RIEULSIOS
0xAD48	0xCD69	#HANGUL SYLLABLE CHIEUCH OE RIEULTHIEUTH
0xAD49	0xCD6A	#HANGUL SYLLABLE CHIEUCH OE RIEULPHIEUPH
0xAD4A	0xCD6B	#HANGUL SYLLABLE CHIEUCH OE RIEULHIEUH
0xAD4B	0xCD6E	#HANGUL SYLLABLE CHIEUCH OE PIEUPSIOS
0xAD4C	0xCD70	#HANGUL SYLLABLE CHIEUCH OE SSANGSIOS
0xAD4D	0xCD72	#HANGUL SYLLABLE CHIEUCH OE CIEUC
0xAD4E	0xCD73	#HANGUL SYLLABLE CHIEUCH OE CHIEUCH
0xAD4F	0xCD74	#HANGUL SYLLABLE CHIEUCH OE KHIEUKH
0xAD50	0xCD75	#HANGUL SYLLABLE CHIEUCH OE THIEUTH
0xAD51	0xCD76	#HANGUL SYLLABLE CHIEUCH OE PHIEUPH
0xAD52	0xCD77	#HANGUL SYLLABLE CHIEUCH OE HIEUH
0xAD53	0xCD79	#HANGUL SYLLABLE CHIEUCH YO KIYEOK
0xAD54	0xCD7A	#HANGUL SYLLABLE CHIEUCH YO SSANGKIYEOK
0xAD55	0xCD7B	#HANGUL SYLLABLE CHIEUCH YO KIYEOKSIOS
0xAD56	0xCD7C	#HANGUL SYLLABLE CHIEUCH YO NIEUN
0xAD57	0xCD7D	#HANGUL SYLLABLE CHIEUCH YO NIEUNCIEUC
0xAD58	0xCD7E	#HANGUL SYLLABLE CHIEUCH YO NIEUNHIEUH
0xAD59	0xCD7F	#HANGUL SYLLABLE CHIEUCH YO TIKEUT
0xAD5A	0xCD80	#HANGUL SYLLABLE CHIEUCH YO RIEUL
0xAD61	0xCD81	#HANGUL SYLLABLE CHIEUCH YO RIEULKIYEOK
0xAD62	0xCD82	#HANGUL SYLLABLE CHIEUCH YO RIEULMIEUM
0xAD63	0xCD83	#HANGUL SYLLABLE CHIEUCH YO RIEULPIEUP
0xAD64	0xCD84	#HANGUL SYLLABLE CHIEUCH YO RIEULSIOS
0xAD65	0xCD85	#HANGUL SYLLABLE CHIEUCH YO RIEULTHIEUTH
0xAD66	0xCD86	#HANGUL SYLLABLE CHIEUCH YO RIEULPHIEUPH
0xAD67	0xCD87	#HANGUL SYLLABLE CHIEUCH YO RIEULHIEUH
0xAD68	0xCD89	#HANGUL SYLLABLE CHIEUCH YO PIEUP
0xAD69	0xCD8A	#HANGUL SYLLABLE CHIEUCH YO PIEUPSIOS
0xAD6A	0xCD8B	#HANGUL SYLLABLE CHIEUCH YO SIOS
0xAD6B	0xCD8C	#HANGUL SYLLABLE CHIEUCH YO SSANGSIOS
0xAD6C	0xCD8D	#HANGUL SYLLABLE CHIEUCH YO IEUNG
0xAD6D	0xCD8E	#HANGUL SYLLABLE CHIEUCH YO CIEUC
0xAD6E	0xCD8F	#HANGUL SYLLABLE CHIEUCH YO CHIEUCH
0xAD6F	0xCD90	#HANGUL SYLLABLE CHIEUCH YO KHIEUKH
0xAD70	0xCD91	#HANGUL SYLLABLE CHIEUCH YO THIEUTH
0xAD71	0xCD92	#HANGUL SYLLABLE CHIEUCH YO PHIEUPH
0xAD72	0xCD93	#HANGUL SYLLABLE CHIEUCH YO HIEUH
0xAD73	0xCD96	#HANGUL SYLLABLE CHIEUCH U SSANGKIYEOK
0xAD74	0xCD97	#HANGUL SYLLABLE CHIEUCH U KIYEOKSIOS
0xAD75	0xCD99	#HANGUL SYLLABLE CHIEUCH U NIEUNCIEUC
0xAD76	0xCD9A	#HANGUL SYLLABLE CHIEUCH U NIEUNHIEUH
0xAD77	0xCD9B	#HANGUL SYLLABLE CHIEUCH U TIKEUT
0xAD78	0xCD9D	#HANGUL SYLLABLE CHIEUCH U RIEULKIYEOK
0xAD79	0xCD9E	#HANGUL SYLLABLE CHIEUCH U RIEULMIEUM
0xAD7A	0xCD9F	#HANGUL SYLLABLE CHIEUCH U RIEULPIEUP
0xAD81	0xCDA0	#HANGUL SYLLABLE CHIEUCH U RIEULSIOS
0xAD82	0xCDA1	#HANGUL SYLLABLE CHIEUCH U RIEULTHIEUTH
0xAD83	0xCDA2	#HANGUL SYLLABLE CHIEUCH U RIEULPHIEUPH
0xAD84	0xCDA3	#HANGUL SYLLABLE CHIEUCH U RIEULHIEUH
0xAD85	0xCDA6	#HANGUL SYLLABLE CHIEUCH U PIEUPSIOS
0xAD86	0xCDA8	#HANGUL SYLLABLE CHIEUCH U SSANGSIOS
0xAD87	0xCDAA	#HANGUL SYLLABLE CHIEUCH U CIEUC
0xAD88	0xCDAB	#HANGUL SYLLABLE CHIEUCH U CHIEUCH
0xAD89	0xCDAC	#HANGUL SYLLABLE CHIEUCH U KHIEUKH
0xAD8A	0xCDAD	#HANGUL SYLLABLE CHIEUCH U THIEUTH
0xAD8B	0xCDAE	#HANGUL SYLLABLE CHIEUCH U PHIEUPH
0xAD8C	0xCDAF	#HANGUL SYLLABLE CHIEUCH U HIEUH
0xAD8D	0xCDB1	#HANGUL SYLLABLE CHIEUCH WEO KIYEOK
0xAD8E	0xCDB2	#HANGUL SYLLABLE CHIEUCH WEO SSANGKIYEOK
0xAD8F	0xCDB3	#HANGUL SYLLABLE CHIEUCH WEO KIYEOKSIOS
0xAD90	0xCDB4	#HANGUL SYLLABLE CHIEUCH WEO NIEUN
0xAD91	0xCDB5	#HANGUL SYLLABLE CHIEUCH WEO NIEUNCIEUC
0xAD92	0xCDB6	#HANGUL SYLLABLE CHIEUCH WEO NIEUNHIEUH
0xAD93	0xCDB7	#HANGUL SYLLABLE CHIEUCH WEO TIKEUT
0xAD94	0xCDB8	#HANGUL SYLLABLE CHIEUCH WEO RIEUL
0xAD95	0xCDB9	#HANGUL SYLLABLE CHIEUCH WEO RIEULKIYEOK
0xAD96	0xCDBA	#HANGUL SYLLABLE CHIEUCH WEO RIEULMIEUM
0xAD97	0xCDBB	#HANGUL SYLLABLE CHIEUCH WEO RIEULPIEUP
0xAD98	0xCDBC	#HANGUL SYLLABLE CHIEUCH WEO RIEULSIOS
0xAD99	0xCDBD	#HANGUL SYLLABLE CHIEUCH WEO RIEULTHIEUTH
0xAD9A	0xCDBE	#HANGUL SYLLABLE CHIEUCH WEO RIEULPHIEUPH
0xAD9B	0xCDBF	#HANGUL SYLLABLE CHIEUCH WEO RIEULHIEUH
0xAD9C	0xCDC0	#HANGUL SYLLABLE CHIEUCH WEO MIEUM
0xAD9D	0xCDC1	#HANGUL SYLLABLE CHIEUCH WEO PIEUP
0xAD9E	0xCDC2	#HANGUL SYLLABLE CHIEUCH WEO PIEUPSIOS
0xAD9F	0xCDC3	#HANGUL SYLLABLE CHIEUCH WEO SIOS
0xADA0	0xCDC5	#HANGUL SYLLABLE CHIEUCH WEO IEUNG
0xAE41	0xCDC6	#HANGUL SYLLABLE CHIEUCH WEO CIEUC
0xAE42	0xCDC7	#HANGUL SYLLABLE CHIEUCH WEO CHIEUCH
0xAE43	0xCDC8	#HANGUL SYLLABLE CHIEUCH WEO KHIEUKH
0xAE44	0xCDC9	#HANGUL SYLLABLE CHIEUCH WEO THIEUTH
0xAE45	0xCDCA	#HANGUL SYLLABLE CHIEUCH WEO PHIEUPH
0xAE46	0xCDCB	#HANGUL SYLLABLE CHIEUCH WEO HIEUH
0xAE47	0xCDCD	#HANGUL SYLLABLE CHIEUCH WE KIYEOK
0xAE48	0xCDCE	#HANGUL SYLLABLE CHIEUCH WE SSANGKIYEOK
0xAE49	0xCDCF	#HANGUL SYLLABLE CHIEUCH WE KIYEOKSIOS
0xAE4A	0xCDD1	#HANGUL SYLLABLE CHIEUCH WE NIEUNCIEUC
0xAE4B	0xCDD2	#HANGUL SYLLABLE CHIEUCH WE NIEUNHIEUH
0xAE4C	0xCDD3	#HANGUL SYLLABLE CHIEUCH WE TIKEUT
0xAE4D	0xCDD4	#HANGUL SYLLABLE CHIEUCH WE RIEUL
0xAE4E	0xCDD5	#HANGUL SYLLABLE CHIEUCH WE RIEULKIYEOK
0xAE4F	0xCDD6	#HANGUL SYLLABLE CHIEUCH WE RIEULMIEUM
0xAE50	0xCDD7	#HANGUL SYLLABLE CHIEUCH WE RIEULPIEUP
0xAE51	0xCDD8	#HANGUL SYLLABLE CHIEUCH WE RIEULSIOS
0xAE52	0xCDD9	#HANGUL SYLLABLE CHIEUCH WE RIEULTHIEUTH
0xAE53	0xCDDA	#HANGUL SYLLABLE CHIEUCH WE RIEULPHIEUPH
0xAE54	0xCDDB	#HANGUL SYLLABLE CHIEUCH WE RIEULHIEUH
0xAE55	0xCDDC	#HANGUL SYLLABLE CHIEUCH WE MIEUM
0xAE56	0xCDDD	#HANGUL SYLLABLE CHIEUCH WE PIEUP
0xAE57	0xCDDE	#HANGUL SYLLABLE CHIEUCH WE PIEUPSIOS
0xAE58	0xCDDF	#HANGUL SYLLABLE CHIEUCH WE SIOS
0xAE59	0xCDE0	#HANGUL SYLLABLE CHIEUCH WE SSANGSIOS
0xAE5A	0xCDE1	#HANGUL SYLLABLE CHIEUCH WE IEUNG
0xAE61	0xCDE2	#HANGUL SYLLABLE CHIEUCH WE CIEUC
0xAE62	0xCDE3	#HANGUL SYLLABLE CHIEUCH WE CHIEUCH
0xAE63	0xCDE4	#HANGUL SYLLABLE CHIEUCH WE KHIEUKH
0xAE64	0xCDE5	#HANGUL SYLLABLE CHIEUCH WE THIEUTH
0xAE65	0xCDE6	#HANGUL SYLLABLE CHIEUCH WE PHIEUPH
0xAE66	0xCDE7	#HANGUL SYLLABLE CHIEUCH WE HIEUH
0xAE67	0xCDE9	#HANGUL SYLLABLE CHIEUCH WI KIYEOK
0xAE68	0xCDEA	#HANGUL SYLLABLE CHIEUCH WI SSANGKIYEOK
0xAE69	0xCDEB	#HANGUL SYLLABLE CHIEUCH WI KIYEOKSIOS
0xAE6A	0xCDED	#HANGUL SYLLABLE CHIEUCH WI NIEUNCIEUC
0xAE6B	0xCDEE	#HANGUL SYLLABLE CHIEUCH WI NIEUNHIEUH
0xAE6C	0xCDEF	#HANGUL SYLLABLE CHIEUCH WI TIKEUT
0xAE6D	0xCDF1	#HANGUL SYLLABLE CHIEUCH WI RIEULKIYEOK
0xAE6E	0xCDF2	#HANGUL SYLLABLE CHIEUCH WI RIEULMIEUM
0xAE6F	0xCDF3	#HANGUL SYLLABLE CHIEUCH WI RIEULPIEUP
0xAE70	0xCDF4	#HANGUL SYLLABLE CHIEUCH WI RIEULSIOS
0xAE71	0xCDF5	#HANGUL SYLLABLE CHIEUCH WI RIEULTHIEUTH
0xAE72	0xCDF6	#HANGUL SYLLABLE CHIEUCH WI RIEULPHIEUPH
0xAE73	0xCDF7	#HANGUL SYLLABLE CHIEUCH WI RIEULHIEUH
0xAE74	0xCDFA	#HANGUL SYLLABLE CHIEUCH WI PIEUPSIOS
0xAE75	0xCDFC	#HANGUL SYLLABLE CHIEUCH WI SSANGSIOS
0xAE76	0xCDFE	#HANGUL SYLLABLE CHIEUCH WI CIEUC
0xAE77	0xCDFF	#HANGUL SYLLABLE CHIEUCH WI CHIEUCH
0xAE78	0xCE00	#HANGUL SYLLABLE CHIEUCH WI KHIEUKH
0xAE79	0xCE01	#HANGUL SYLLABLE CHIEUCH WI THIEUTH
0xAE7A	0xCE02	#HANGUL SYLLABLE CHIEUCH WI PHIEUPH
0xAE81	0xCE03	#HANGUL SYLLABLE CHIEUCH WI HIEUH
0xAE82	0xCE05	#HANGUL SYLLABLE CHIEUCH YU KIYEOK
0xAE83	0xCE06	#HANGUL SYLLABLE CHIEUCH YU SSANGKIYEOK
0xAE84	0xCE07	#HANGUL SYLLABLE CHIEUCH YU KIYEOKSIOS
0xAE85	0xCE09	#HANGUL SYLLABLE CHIEUCH YU NIEUNCIEUC
0xAE86	0xCE0A	#HANGUL SYLLABLE CHIEUCH YU NIEUNHIEUH
0xAE87	0xCE0B	#HANGUL SYLLABLE CHIEUCH YU TIKEUT
0xAE88	0xCE0D	#HANGUL SYLLABLE CHIEUCH YU RIEULKIYEOK
0xAE89	0xCE0E	#HANGUL SYLLABLE CHIEUCH YU RIEULMIEUM
0xAE8A	0xCE0F	#HANGUL SYLLABLE CHIEUCH YU RIEULPIEUP
0xAE8B	0xCE10	#HANGUL SYLLABLE CHIEUCH YU RIEULSIOS
0xAE8C	0xCE11	#HANGUL SYLLABLE CHIEUCH YU RIEULTHIEUTH
0xAE8D	0xCE12	#HANGUL SYLLABLE CHIEUCH YU RIEULPHIEUPH
0xAE8E	0xCE13	#HANGUL SYLLABLE CHIEUCH YU RIEULHIEUH
0xAE8F	0xCE15	#HANGUL SYLLABLE CHIEUCH YU PIEUP
0xAE90	0xCE16	#HANGUL SYLLABLE CHIEUCH YU PIEUPSIOS
0xAE91	0xCE17	#HANGUL SYLLABLE CHIEUCH YU SIOS
0xAE92	0xCE18	#HANGUL SYLLABLE CHIEUCH YU SSANGSIOS
0xAE93	0xCE1A	#HANGUL SYLLABLE CHIEUCH YU CIEUC
0xAE94	0xCE1B	#HANGUL SYLLABLE CHIEUCH YU CHIEUCH
0xAE95	0xCE1C	#HANGUL SYLLABLE CHIEUCH YU KHIEUKH
0xAE96	0xCE1D	#HANGUL SYLLABLE CHIEUCH YU THIEUTH
0xAE97	0xCE1E	#HANGUL SYLLABLE CHIEUCH YU PHIEUPH
0xAE98	0xCE1F	#HANGUL SYLLABLE CHIEUCH YU HIEUH
0xAE99	0xCE22	#HANGUL SYLLABLE CHIEUCH EU SSANGKIYEOK
0xAE9A	0xCE23	#HANGUL SYLLABLE CHIEUCH EU KIYEOKSIOS
0xAE9B	0xCE25	#HANGUL SYLLABLE CHIEUCH EU NIEUNCIEUC
0xAE9C	0xCE26	#HANGUL SYLLABLE CHIEUCH EU NIEUNHIEUH
0xAE9D	0xCE27	#HANGUL SYLLABLE CHIEUCH EU TIKEUT
0xAE9E	0xCE29	#HANGUL SYLLABLE CHIEUCH EU RIEULKIYEOK
0xAE9F	0xCE2A	#HANGUL SYLLABLE CHIEUCH EU RIEULMIEUM
0xAEA0	0xCE2B	#HANGUL SYLLABLE CHIEUCH EU RIEULPIEUP
0xAF41	0xCE2C	#HANGUL SYLLABLE CHIEUCH EU RIEULSIOS
0xAF42	0xCE2D	#HANGUL SYLLABLE CHIEUCH EU RIEULTHIEUTH
0xAF43	0xCE2E	#HANGUL SYLLABLE CHIEUCH EU RIEULPHIEUPH
0xAF44	0xCE2F	#HANGUL SYLLABLE CHIEUCH EU RIEULHIEUH
0xAF45	0xCE32	#HANGUL SYLLABLE CHIEUCH EU PIEUPSIOS
0xAF46	0xCE34	#HANGUL SYLLABLE CHIEUCH EU SSANGSIOS
0xAF47	0xCE36	#HANGUL SYLLABLE CHIEUCH EU CIEUC
0xAF48	0xCE37	#HANGUL SYLLABLE CHIEUCH EU CHIEUCH
0xAF49	0xCE38	#HANGUL SYLLABLE CHIEUCH EU KHIEUKH
0xAF4A	0xCE39	#HANGUL SYLLABLE CHIEUCH EU THIEUTH
0xAF4B	0xCE3A	#HANGUL SYLLABLE CHIEUCH EU PHIEUPH
0xAF4C	0xCE3B	#HANGUL SYLLABLE CHIEUCH EU HIEUH
0xAF4D	0xCE3C	#HANGUL SYLLABLE CHIEUCH YI
0xAF4E	0xCE3D	#HANGUL SYLLABLE CHIEUCH YI KIYEOK
0xAF4F	0xCE3E	#HANGUL SYLLABLE CHIEUCH YI SSANGKIYEOK
0xAF50	0xCE3F	#HANGUL SYLLABLE CHIEUCH YI KIYEOKSIOS
0xAF51	0xCE40	#HANGUL SYLLABLE CHIEUCH YI NIEUN
0xAF52	0xCE41	#HANGUL SYLLABLE CHIEUCH YI NIEUNCIEUC
0xAF53	0xCE42	#HANGUL SYLLABLE CHIEUCH YI NIEUNHIEUH
0xAF54	0xCE43	#HANGUL SYLLABLE CHIEUCH YI TIKEUT
0xAF55	0xCE44	#HANGUL SYLLABLE CHIEUCH YI RIEUL
0xAF56	0xCE45	#HANGUL SYLLABLE CHIEUCH YI RIEULKIYEOK
0xAF57	0xCE46	#HANGUL SYLLABLE CHIEUCH YI RIEULMIEUM
0xAF58	0xCE47	#HANGUL SYLLABLE CHIEUCH YI RIEULPIEUP
0xAF59	0xCE48	#HANGUL SYLLABLE CHIEUCH YI RIEULSIOS
0xAF5A	0xCE49	#HANGUL SYLLABLE CHIEUCH YI RIEULTHIEUTH
0xAF61	0xCE4A	#HANGUL SYLLABLE CHIEUCH YI RIEULPHIEUPH
0xAF62	0xCE4B	#HANGUL SYLLABLE CHIEUCH YI RIEULHIEUH
0xAF63	0xCE4C	#HANGUL SYLLABLE CHIEUCH YI MIEUM
0xAF64	0xCE4D	#HANGUL SYLLABLE CHIEUCH YI PIEUP
0xAF65	0xCE4E	#HANGUL SYLLABLE CHIEUCH YI PIEUPSIOS
0xAF66	0xCE4F	#HANGUL SYLLABLE CHIEUCH YI SIOS
0xAF67	0xCE50	#HANGUL SYLLABLE CHIEUCH YI SSANGSIOS
0xAF68	0xCE51	#HANGUL SYLLABLE CHIEUCH YI IEUNG
0xAF69	0xCE52	#HANGUL SYLLABLE CHIEUCH YI CIEUC
0xAF6A	0xCE53	#HANGUL SYLLABLE CHIEUCH YI CHIEUCH
0xAF6B	0xCE54	#HANGUL SYLLABLE CHIEUCH YI KHIEUKH
0xAF6C	0xCE55	#HANGUL SYLLABLE CHIEUCH YI THIEUTH
0xAF6D	0xCE56	#HANGUL SYLLABLE CHIEUCH YI PHIEUPH
0xAF6E	0xCE57	#HANGUL SYLLABLE CHIEUCH YI HIEUH
0xAF6F	0xCE5A	#HANGUL SYLLABLE CHIEUCH I SSANGKIYEOK
0xAF70	0xCE5B	#HANGUL SYLLABLE CHIEUCH I KIYEOKSIOS
0xAF71	0xCE5D	#HANGUL SYLLABLE CHIEUCH I NIEUNCIEUC
0xAF72	0xCE5E	#HANGUL SYLLABLE CHIEUCH I NIEUNHIEUH
0xAF73	0xCE62	#HANGUL SYLLABLE CHIEUCH I RIEULMIEUM
0xAF74	0xCE63	#HANGUL SYLLABLE CHIEUCH I RIEULPIEUP
0xAF75	0xCE64	#HANGUL SYLLABLE CHIEUCH I RIEULSIOS
0xAF76	0xCE65	#HANGUL SYLLABLE CHIEUCH I RIEULTHIEUTH
0xAF77	0xCE66	#HANGUL SYLLABLE CHIEUCH I RIEULPHIEUPH
0xAF78	0xCE67	#HANGUL SYLLABLE CHIEUCH I RIEULHIEUH
0xAF79	0xCE6A	#HANGUL SYLLABLE CHIEUCH I PIEUPSIOS
0xAF7A	0xCE6C	#HANGUL SYLLABLE CHIEUCH I SSANGSIOS
0xAF81	0xCE6E	#HANGUL SYLLABLE CHIEUCH I CIEUC
0xAF82	0xCE6F	#HANGUL SYLLABLE CHIEUCH I CHIEUCH
0xAF83	0xCE70	#HANGUL SYLLABLE CHIEUCH I KHIEUKH
0xAF84	0xCE71	#HANGUL SYLLABLE CHIEUCH I THIEUTH
0xAF85	0xCE72	#HANGUL SYLLABLE CHIEUCH I PHIEUPH
0xAF86	0xCE73	#HANGUL SYLLABLE CHIEUCH I HIEUH
0xAF87	0xCE76	#HANGUL SYLLABLE KHIEUKH A SSANGKIYEOK
0xAF88	0xCE77	#HANGUL SYLLABLE KHIEUKH A KIYEOKSIOS
0xAF89	0xCE79	#HANGUL SYLLABLE KHIEUKH A NIEUNCIEUC
0xAF8A	0xCE7A	#HANGUL SYLLABLE KHIEUKH A NIEUNHIEUH
0xAF8B	0xCE7B	#HANGUL SYLLABLE KHIEUKH A TIKEUT
0xAF8C	0xCE7D	#HANGUL SYLLABLE KHIEUKH A RIEULKIYEOK
0xAF8D	0xCE7E	#HANGUL SYLLABLE KHIEUKH A RIEULMIEUM
0xAF8E	0xCE7F	#HANGUL SYLLABLE KHIEUKH A RIEULPIEUP
0xAF8F	0xCE80	#HANGUL SYLLABLE KHIEUKH A RIEULSIOS
0xAF90	0xCE81	#HANGUL SYLLABLE KHIEUKH A RIEULTHIEUTH
0xAF91	0xCE82	#HANGUL SYLLABLE KHIEUKH A RIEULPHIEUPH
0xAF92	0xCE83	#HANGUL SYLLABLE KHIEUKH A RIEULHIEUH
0xAF93	0xCE86	#HANGUL SYLLABLE KHIEUKH A PIEUPSIOS
0xAF94	0xCE88	#HANGUL SYLLABLE KHIEUKH A SSANGSIOS
0xAF95	0xCE8A	#HANGUL SYLLABLE KHIEUKH A CIEUC
0xAF96	0xCE8B	#HANGUL SYLLABLE KHIEUKH A CHIEUCH
0xAF97	0xCE8C	#HANGUL SYLLABLE KHIEUKH A KHIEUKH
0xAF98	0xCE8D	#HANGUL SYLLABLE KHIEUKH A THIEUTH
0xAF99	0xCE8E	#HANGUL SYLLABLE KHIEUKH A PHIEUPH
0xAF9A	0xCE8F	#HANGUL SYLLABLE KHIEUKH A HIEUH
0xAF9B	0xCE92	#HANGUL SYLLABLE KHIEUKH AE SSANGKIYEOK
0xAF9C	0xCE93	#HANGUL SYLLABLE KHIEUKH AE KIYEOKSIOS
0xAF9D	0xCE95	#HANGUL SYLLABLE KHIEUKH AE NIEUNCIEUC
